p_value,coef
0.9150908424220421,0.038653385861212204
0.8992916735757333,-0.05120584513043699
0.23151923887277115,-0.48268531922875146
0.6496572689725177,-0.1930087775106431
0.5344432440489381,-0.25076931881581743
0.6056771480425927,-0.18811151908582674
0.230841516219482,-0.47329011531310433
0.8188181975703499,-0.10741411255501443
0.875108013737636,-0.06251981206311252
0.7534712448129575,-0.11699250423820957
0.036415774010691945,-0.8475956090643714
0.5694992734267419,-0.24616472324018954
0.2476728720337512,-0.44888688846272373
0.16227353668863076,-0.6761774245167486
0.8535963017155831,-0.07557709114016875
0.3467884110215743,-0.3623974488671796
0.13837596392214138,-0.6864159163579427
0.8646652224756237,0.07116299010056386
0.43526038939234246,-0.30753988527098564
0.8803345695104007,0.05575118756352561
0.5183594363840832,-0.25861764140416715
0.6179763659777291,-0.2213719517893499
0.8164194510299179,0.0932849402109662
0.7131416681525471,-0.1640152461808237
0.37209419550374656,-0.3260883110540643
0.1773549126696744,-0.5957860907803273
0.3079868190701113,-0.3950957167533236
0.16794399123939663,-0.577710183761802
0.7116915857811654,-0.1465486110196752
0.7860882573001275,0.10031792269151858
0.42161379806160415,-0.28343565805285886
0.8124574837324077,-0.10130955505764475
0.40301705702759427,-0.366048250232253
0.4192131997915658,-0.31896708381327643
0.4945126118020853,-0.30039366479348467
0.28756522445307275,-0.42081804368141135
0.5314612761793082,-0.21735745869694267
0.40238904571739265,-0.38557424029669385
0.3987483432061266,-0.33418887491687527
0.5799179401337784,-0.22661681815022963
0.4238584440892146,-0.37018541202108785
0.5725487794033183,-0.22070109656685746
0.1703182821822885,-0.5409465236684834
0.09018273553318619,-0.6969189521099675
0.1446523102590236,-0.5558950216043158
0.4455178017274798,-0.27591362564868466
0.5336838934481294,-0.24808693078721686
0.1767909900364001,-0.6042316139834261
0.07270298871197836,-0.7884521206105437
0.2815711986039199,-0.3889636630364985
0.6607558975350444,-0.1621551856162101
0.08955774986867385,-0.6671192983522507
0.8631758843605425,-0.059546821177642796
0.8864711547832886,-0.05651469063324773
0.8118093786890984,-0.0880537721668306
0.47287763512947345,-0.2632591231438435
0.6142789507121607,-0.21484651561052498
0.596386126752664,-0.2153874691509981
0.8449421064405302,0.07544388156186523
0.08438050657481462,-0.7890707766317795
0.10048423808084316,-0.6090928873620993
0.11542929718910468,-0.6931441621722704
0.08885147169772932,-0.7604903203743532
0.4656440143617727,-0.3159633220926957
0.37323828017345473,-0.3806323804518436
0.08497259231278945,-0.8035428908134935
0.9746984714765654,-0.01157956888870706
0.08035410018835903,-0.7725227192205477
0.8800464217429618,0.05246663981758273
0.48591525950215875,-0.269905173474979
0.9496807829476714,-0.022415514082898415
0.9325478280567491,0.03326898835488663
0.14767120274558435,-0.7092035581109931
0.1049040785314085,-0.7105066003417709
0.8336166572731742,-0.07420999267962843
0.38404977897615855,-0.38622901307603297
0.36427946361168884,-0.3620959968960968
0.8672218055126278,-0.06269240611990447
0.38324315219079663,-0.3791519294411846
0.1479724432610295,-0.5889517964352933
0.2823523282271144,-0.5155348242039703
0.8468025173778434,-0.08082747132877346
0.8373803484308234,0.07445094226049988
0.8303293370068558,-0.06886566328072581
0.9445222828935014,0.02866415810810089
0.6016246570518116,-0.20875324054261032
0.5795410362840667,-0.2761872661125685
0.7457900901857741,-0.1334856223368345
0.4025015133981841,-0.3937408091873224
0.6142322320922273,-0.19413781743345376
0.1988623216540384,-0.49763139040816506
0.9636284067831244,0.019384773036134124
0.061904007428581743,-0.8987987847358115
0.6411182559165983,-0.1925375903689589
0.3191290326529368,-0.4218991433384587
0.3207438464563592,-0.4505689400704488
0.3556029253413536,-0.3704457022936642
0.16617631892628126,-0.5655003280971977
0.5732729868768174,-0.27935411816234956
0.9815808437107884,-0.009302065596037244
0.1977905200552077,-0.5259267172752824
0.2596337638098597,-0.4252416169740852
0.8807079769754864,0.05423277845915424
0.44792660456395594,-0.3662675067583508
0.7056484668455072,-0.15747471158263196
0.33943798760444244,-0.45533989434133093
0.2001092284142879,-0.5221529419357065
0.20342570575957708,-0.4752295227832492
0.1422215748476496,-0.5771435519290826
0.5768921925901784,-0.2427788956292002
0.8936182705896951,-0.05797305681676388
0.3205168874105684,-0.38023781347760494
0.42550783657597435,-0.3355701619138881
0.9909403188402582,-0.00465281698313084
0.8950965241418736,-0.05444125348113432
0.7541295518642714,-0.12006610632349253
0.708606066259803,-0.14748816701390902
0.7734767629886409,0.12278267408807884
0.9061597312942558,-0.04069885028837812
0.13664336821232825,-0.6767391824821744
0.3016160807097519,-0.4278024943668851
0.46294836370991455,-0.2759309630172226
0.30837067850237154,-0.41762320838706846
0.8362716209468553,-0.07247404469745819
0.9925922096245757,-0.003225863430552366
0.6161106315837008,-0.2162626095993095
0.7627573884089442,-0.11042225297332686
0.8956713309081425,-0.05998839384398607
0.9640016101506445,0.017173841037614084
0.8710819689924644,-0.0637094227183606
0.6551891598177946,-0.1811042845781488
0.19185501583872733,-0.5007151424426709
0.32412871166871826,-0.3897738661236373
0.9690548866989377,0.016311518556804978
0.9590772965939486,-0.018382022106182616
0.19138571032592877,-0.5619708752679653
0.7784249098558188,-0.11735130796660842
0.46993048197940923,-0.2836199107916213
0.4360572586937833,-0.31031486716004053
0.4915524532892278,-0.26234025794893384
0.8295157749941959,-0.08278558709047719
0.24549011397435982,-0.48034353301600935
0.6077769451721593,-0.22969157158522718
0.432592982803495,-0.3141317649590815
0.8594059078089837,-0.07541797977923964
0.08500629248374207,-0.7617218613525377
0.3108480561113205,-0.39457268306936
0.4873407195043805,-0.26293607763283317
0.1995878570296411,-0.5051083217423972
0.30546264228192244,-0.4401452401541743
0.907953844997054,0.043850509734458434
0.43557628473024346,-0.3366549336297235
0.6056001325793721,-0.216735112107191
0.35485033571102786,-0.4357638712347302
0.2261387607565788,-0.5851876363194879
0.44957109596720757,-0.2633066035064238
0.2527297268491686,-0.5148233296448468
0.9525722512579521,0.021532792385739713
0.33680763989132834,-0.3565137904265603
0.9237254850277852,-0.0352953479047367
0.7870892350661627,-0.114395977063363
0.03134812877649292,-0.810172536120241
0.4856028780118433,-0.28491633574563974
0.23627318408982378,-0.4381859512102474
0.6126655870742235,-0.18241761049138167
0.08502015783650863,-0.6984851533346234
0.03363676061500942,-0.8595811867985984
0.9670166500901602,-0.01681334542635753
0.05252448399065601,-0.7778923338581555
0.3611279361148194,-0.3952500315032347
0.7133018800258095,-0.16472963533469623
0.27952541395673314,-0.42307254665840865
0.06321256084299146,-0.7466711243226059
0.2644301988656632,-0.43075763737449424
0.6182154322420343,-0.20412218061844215
0.8287141384506873,0.07504366143254029
0.6629231430344894,-0.16116628520877893
0.6932470411729017,0.15302277006574846
0.5683173399496508,0.22918849745439812
0.5658713297147686,-0.1965320197190424
0.21367194700828374,-0.4918577210535272
0.7214939395163025,-0.1234252010998324
0.4046569713467003,-0.3255412470653442
0.1051880412043335,-0.6668653332271918
0.6674713698757943,0.1535939377403709
0.5002294239674485,-0.2383360962084857
0.14418419522747825,-0.5175715018363869
0.7989401548573618,-0.10442511845723679
0.49109872451875003,-0.26896119358425197
0.3812459985123642,-0.3647264304678394
0.7589173113168658,-0.11731677899069172
0.13481116018687903,0.5300469813641486
0.6369836798042365,-0.18079905349126402
0.3683219139632845,-0.3505715739085931
0.8551828484359534,-0.08845632347121034
0.28331735807068226,-0.4504440428230281
0.7503879041904609,-0.11706795614873608
0.3843856072335521,-0.3544208568512185
0.9746459985306977,0.012314247269592592
0.23762646694752654,-0.47799771578380723
0.6594204802776331,-0.19491564155778324
0.6693908961109759,-0.16333864695907116
0.4102126533759206,-0.35793146175030865
0.39099902647604645,-0.33172823680947955
0.14109371377337668,-0.6460510559738425
0.6489168846949238,0.1724401309990688
0.993201141742408,0.002869901455788411
0.20806146262685865,-0.4958728954423431
0.44871442667704997,-0.2973003737011107
0.5403729446506296,-0.23251319031242504
0.3811237869835301,-0.40837126194878753
0.8542646700915263,0.06573465558858321
0.41463912736206543,-0.32533280959521227
0.6665130168112472,-0.1850510457272348
0.5454165701642868,-0.2585408496159785
0.37828696292000064,-0.3750336251153906
0.9821988366111298,-0.010075987904015917
0.8414506884959154,-0.07265949902648611
